entityId,psetName,paramName,valueType,paramValue
16667,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
16667,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,13.2
16667,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
16667,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
16693,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,32.6
16693,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,36.5
16693,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
16693,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
16693,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,30.5
16693,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
16693,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
16693,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
16693,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,10.3
16693,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
16693,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
16719,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,32.3
16719,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,36.2
16719,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
16719,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
16719,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,29.4
16719,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
16719,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
16719,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
16719,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,19.3
16719,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
16719,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
16802,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,41.5
16802,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,46.5
16802,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
16802,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
16802,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,102.9
16802,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
16802,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
16802,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
16802,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,18.4
16802,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
16802,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
16884,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,38.7
16884,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,43.3
16884,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
16884,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
16884,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,50.8
16884,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
16884,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
16884,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
16884,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,28.0
16884,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
16884,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
16914,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,35.4
16914,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,39.6
16914,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
16914,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
16914,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,25.0
16914,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
16914,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
16914,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
16914,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,7.3
16914,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
16914,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
16940,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,45.6
16940,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,51.1
16940,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
16940,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
16940,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,75.3
16940,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
16940,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
16940,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
16940,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,17.3
16940,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
16940,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
16971,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,51.9
16971,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,58.1
16971,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
16971,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
16971,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,27.2
16971,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
16971,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
16971,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
16971,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,5.3
16971,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
16971,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
16997,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,40.3
16997,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,45.1
16997,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
16997,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
16997,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,24.7
16997,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
16997,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
16997,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
16997,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,14.6
16997,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
16997,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
17023,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,49.4
17023,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,55.3
17023,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
17023,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
17023,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,23.6
17023,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
17023,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
17023,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
17023,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,7.6
17023,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
17023,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
17341,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,35.6
17341,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,39.9
17341,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
17341,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
17341,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,58.6
17341,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
17341,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
17341,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
17341,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,22.1
17341,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
17341,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
17409,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,35.2
17409,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,39.4
17409,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
17409,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
17409,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,104.1
17409,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
17409,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
17409,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
17409,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,32.5
17409,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
17409,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
17532,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,47.1
17532,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,52.8
17532,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
17532,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
17532,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,145.2
17532,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
17532,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
17532,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
17532,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,40.9
17532,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
17532,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
17602,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,46.4
17602,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,52.0
17602,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
17602,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
17602,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,137.4
17602,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
17602,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
17602,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
17602,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,15.8
17602,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
17602,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
17716,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,31.5
17716,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,35.3
17716,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
17716,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
17716,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,118.5
17716,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
17716,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
17716,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
17716,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,37.6
17716,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
17716,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
17786,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,43.4
17786,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,48.6
17786,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
17786,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
17786,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,40.8
17786,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
17786,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
17786,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
17786,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,20.9
17786,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
17786,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
17815,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,58.3
17815,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,65.3
17815,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
17815,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
17815,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,66.3
17815,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
17815,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
17815,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
17815,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,45.1
17815,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
17815,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
17844,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,51.9
17844,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,58.1
17844,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
17844,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
17844,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,125.2
17844,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
17844,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
17844,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
17844,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,24.7
17844,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
17844,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
17873,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,41.4
17873,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,46.4
17873,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
17873,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
17873,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,148.5
17873,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
17873,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
17873,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
17873,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,30.9
17873,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
17873,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
17902,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,47.0
17902,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,52.6
17902,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
17902,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
17902,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,147.4
17902,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
17902,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
17902,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
17902,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,23.9
17902,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
17902,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
19275,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,48.1
19275,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,53.9
19275,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
19275,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
19275,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,80.7
19275,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
19275,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
19275,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
19275,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,19.2
19275,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
19275,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
20657,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,39.5
20657,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,44.2
20657,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
20657,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
20657,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,80.7
20657,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
20657,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
20657,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
20657,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,19.2
20657,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
20657,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
20726,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,35.9
20726,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,40.2
20726,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
20726,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
20726,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,101.8
20726,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
20726,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
20726,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
20726,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,42.4
20726,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
20726,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
20755,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,54.3
20755,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,60.8
20755,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
20755,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
20755,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,134.1
20755,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
20755,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
20755,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
20755,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,25.8
20755,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
20755,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
20792,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,2563.3
20792,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,2870.9
20792,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
20792,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
20792,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,283.3
20792,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
20792,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
20792,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
20792,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,45.1
20792,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
20792,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
20903,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,2143.3
20903,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,2400.5
20903,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
20903,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
20903,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,324.4
20903,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
20903,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
20903,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
20903,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,56.5
20903,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
20903,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
20958,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,1896.2
20958,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,2123.7
20958,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
20958,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
20958,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,314.4
20958,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
20958,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
20958,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
20958,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,78.4
20958,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
20958,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
21013,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,1748.3
21013,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,1958.1
21013,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
21013,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21013,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,294.4
21013,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
21013,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
21013,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21013,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,76.2
21013,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
21013,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
21080,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,2202.9
21080,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,2467.2
21080,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
21080,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21080,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,339.9
21080,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
21080,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
21080,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21080,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,69.6
21080,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
21080,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
21147,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,1973.6
21147,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,2210.4
21147,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
21147,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21147,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,308.8
